0,19.22014617919922
164.18860697308702,20
383.1067496038697,21.22671318054199
602.0248922346524,23
820.943034865435,24.37089729309082
1039.8611774962178,24.36259078979492
1258.7793201270003,26
1477.6974627577831,28.04594039916992
1696.6156053885659,29.02942085266113
1915.5337480193484,32.1739501953125
2134.451890650131,35
2353.370033280914,34.68965911865234
2572.2881759116967,36.47890472412109
2791.206318542479,39.69876098632812
3010.124461173262,35.84629440307617
3229.0426038040446,25.50699234008789
3447.9607464348273,25.61186218261719
3666.87888906561,30.0891284942627
3885.7970316963924,33.77734756469727
4104.715174327175,35.4305305480957
4323.633316957958,38.51688003540039
4542.551459588741,38.71215438842773
4761.469602219523,39.36027145385742
4980.387744850306,41.34472274780273
5199.305887481089,40.72365188598633
5418.224030111872,42.19009399414062
5637.142172742654,43.17577743530273
5856.060315373436,43.56760787963867
6074.97845800422,45.03722381591797
6293.896600635002,47
6512.814743265785,50.51676940917969
6731.7328858965675,50
6950.65102852735,51.66415405273438
7169.569171158133,50.70608139038086
7388.487313788915,50
7607.405456419699,49
7826.323599050481,49
8045.241741681263,49.24338150024414
8264.159884312046,53.04707717895508
8483.078026942829,56.36636734008789
8701.996169573611,54.21102142333984
8920.914312204395,55.69612121582031
9139.832454835177,60.15568542480469
9358.75059746596,63.17115020751953
9577.668740096742,61
9796.586882727524,59.1687126159668
10015.505025358309,59.45973205566406
10234.42316798909,59.13557815551758
10453.341310619873,60.0504035949707
10672.259453250655,60.92296981811523
10891.177595881438,62
11110.095738512222,61
11329.013881143004,63.09814834594727
11547.932023773787,63.65761184692383
11766.850166404569,65.87895202636719
11985.768309035351,65.3491439819336
12204.686451666135,66.43352508544922
12423.604594296918,67.5802993774414
12642.5227369277,65.64449310302734
12861.440879558482,67
13080.359022189265,68.30257415771484
13299.277164820049,71.1868667602539
13518.195307450831,74.75521087646484
13737.113450081613,74.01276397705078
13956.031592712396,77.02836608886719
14174.949735343178,76.63802337646484
14393.867877973962,75.8394546508789
14612.786020604744,78.16354370117188
14831.704163235527,76.30595397949219
15050.622305866309,74.32251739501953
15269.540448497091,71.40373229980469
15488.458591127875,68.35877990722656
15707.376733758658,69.41459655761719
15926.29487638944,66.94700622558594
16145.213019020222,62.63353729248047
16364.131161651005,63
16583.049304281787,63.90024566650391
16801.96744691257,64.62442016601562
17020.885589543355,63.3580322265625
17239.803732174136,67.24710083007812
17458.72187480492,70.97792053222656
17677.6400174357,70.6854019165039
17896.558160066485,69.09429168701172
18115.47630269727,67.50838470458984
18334.39444532805,66.82027435302734
18553.312587958833,67.31787872314453
18772.230730589614,70.87877655029297
18991.148873220398,78.1847915649414
19210.067015851182,87.04853057861328
19428.985158481963,91.44692993164062
19647.903301112747,90.1119155883789
19866.821443743527,88.1275863647461
20085.73958637431,90.7546157836914
20304.657729005095,93.2566146850586
20523.575871635876,90.26518249511719
20742.49401426666,93.85419464111328
20961.41215689744,86.91809844970703
21180.330299528225,71.62962341308594
21399.24844215901,67.81322479248047
21618.16658478979,66.00208282470703
21837.084727420573,62.10737991333008
22056.002870051354,58.40083694458008
22274.921012682138,52.23390197753906
22493.839155312922,46.33095169067383
22712.757297943703,44
22931.675440574487,45.2931022644043
23150.593583205267,46.83483505249023
23369.51172583605,45.75326919555664
23588.429868466836,46.28329086303711
23807.348011097616,47.20691680908203
24026.2661537284,50.11187744140625
24245.18429635918,53.26828384399414
24464.102438989965,54.84490585327148
24683.02058162075,49.4206657409668
24901.93872425153,47.69417572021484
25120.856866882314,44.58392333984375
25339.775009513094,42.27385330200195
25558.69315214388,37.47565460205078
25777.611294774662,34.27292633056641
25996.529437405443,31.11536026000977
26215.447580036227,31.38028144836426
26434.365722667008,27.54928970336914
26653.28386529779,21.96770095825195
26872.202007928576,18
27091.120150559356,15.21367359161377
27310.03829319014,13
27528.95643582092,10.50527095794678
27747.874578451705,8.042960166931152
27966.79272108249,4.698922634124756
